donor	stratum	population	fold	universe	variant_class	arm	n	site_present	called	correct	nonref_n	nonref_correct
HG00609	EAS	CHS	4	frozen_threeway_SNV	ALL	old_hprc	50054	50054	50054	49985	10794	10734
HG00609	EAS	CHS	4	frozen_threeway_SNV	SNV	full	50054	50054	50054	49969	10794	10719
HG00609	EAS	CHS	4	frozen_threeway_SNV	SNV	hprc	50054	50054	50054	49984	10794	10733
HG00609	EAS	CHS	4	frozen_threeway_SNV	SNV	linear	50054	50054	50054	49909	10794	10665
HG00609	EAS	CHS	4	frozen_threeway_SNV	SNV	old_full	50054	50054	50054	49969	10794	10717
HG00609	EAS	CHS	4	frozen_threeway_SNV	SNV	old_hprc	50054	50054	50054	49985	10794	10734
HG00609	EAS	CHS	4	shared_new_sites	ALL	full	84627	84627	84627	83876	21066	20388
HG00609	EAS	CHS	4	shared_new_sites	ALL	hprc	84627	84627	84625	83943	21066	20415
HG00609	EAS	CHS	4	shared_new_sites	ALL	old_full	84627	69753	69753	69238	21066	17235
HG00609	EAS	CHS	4	shared_new_sites	ALL	old_hprc	84627	84420	84418	83739	21066	20397
HG00609	EAS	CHS	4	shared_new_sites	SNV	full	69795	69795	69795	69451	15504	15201
HG00609	EAS	CHS	4	shared_new_sites	SNV	hprc	69795	69795	69795	69498	15504	15227
HG00609	EAS	CHS	4	shared_new_sites	SNV	old_full	69795	57415	57415	57186	15504	12764
HG00609	EAS	CHS	4	shared_new_sites	SNV	old_hprc	69795	69641	69641	69345	15504	15218
HG00609	EAS	CHS	4	shared_new_sites	SV_length_site	full	286	286	286	244	167	128
HG00609	EAS	CHS	4	shared_new_sites	SV_length_site	hprc	286	286	285	246	167	129
HG00609	EAS	CHS	4	shared_new_sites	SV_length_site	old_full	286	234	234	206	167	110
HG00609	EAS	CHS	4	shared_new_sites	SV_length_site	old_hprc	286	282	281	244	167	128
HG00609	EAS	CHS	4	shared_new_sites	small_complex	full	14546	14546	14546	14181	5395	5059
HG00609	EAS	CHS	4	shared_new_sites	small_complex	hprc	14546	14546	14545	14199	5395	5059
HG00609	EAS	CHS	4	shared_new_sites	small_complex	old_full	14546	12104	12104	11846	5395	4361
HG00609	EAS	CHS	4	shared_new_sites	small_complex	old_hprc	14546	14497	14496	14150	5395	5051
HG00609	EAS	CHS	4	shared_new_sites	truth_SV_length	full	81	81	81	62	81	62
HG00609	EAS	CHS	4	shared_new_sites	truth_SV_length	hprc	81	81	81	63	81	63
HG00609	EAS	CHS	4	shared_new_sites	truth_SV_length	old_full	81	69	69	56	81	56
HG00609	EAS	CHS	4	shared_new_sites	truth_SV_length	old_hprc	81	80	80	63	81	63
NA19088	EAS	JPT	4	all_truth	ALL	full	97372	96746	96745	96078	23218	22590
NA19088	EAS	JPT	4	all_truth	ALL	hprc	97372	84627	84626	84057	23218	22589
NA19088	EAS	JPT	4	all_truth	ALL	old_full	97372	79514	79514	79094	23218	19477
NA19088	EAS	JPT	4	all_truth	ALL	old_hprc	97372	84420	84420	83846	23218	22556
NA19088	EAS	JPT	4	all_truth	SNV	full	79844	79363	79362	79072	17091	16800
NA19088	EAS	JPT	4	all_truth	SNV	hprc	79844	69795	69795	69574	17091	16801
NA19088	EAS	JPT	4	all_truth	SNV	old_full	79844	65197	65197	65041	17091	14435
NA19088	EAS	JPT	4	all_truth	SNV	old_hprc	79844	69641	69641	69420	17091	16788
NA19088	EAS	JPT	4	all_truth	SV_length_site	full	298	297	297	260	168	132
NA19088	EAS	JPT	4	all_truth	SV_length_site	hprc	298	286	286	242	168	125
NA19088	EAS	JPT	4	all_truth	SV_length_site	old_full	298	243	243	215	168	109
NA19088	EAS	JPT	4	all_truth	SV_length_site	old_hprc	298	282	282	240	168	124
NA19088	EAS	JPT	4	all_truth	small_complex	full	17230	17086	17086	16746	5959	5658
NA19088	EAS	JPT	4	all_truth	small_complex	hprc	17230	14546	14545	14241	5959	5663
NA19088	EAS	JPT	4	all_truth	small_complex	old_full	17230	14074	14074	13838	5959	4933
NA19088	EAS	JPT	4	all_truth	small_complex	old_hprc	17230	14497	14497	14186	5959	5644
NA19088	EAS	JPT	4	all_truth	truth_SV_length	full	89	89	89	73	89	73
NA19088	EAS	JPT	4	all_truth	truth_SV_length	hprc	89	89	89	68	89	68
NA19088	EAS	JPT	4	all_truth	truth_SV_length	old_full	89	77	77	67	89	67
NA19088	EAS	JPT	4	all_truth	truth_SV_length	old_hprc	89	88	88	68	89	68
NA19088	EAS	JPT	4	frozen_HPRC_sites	ALL	full	84420	84420	84419	83758	23091	22553
NA19088	EAS	JPT	4	frozen_HPRC_sites	ALL	hprc	84420	84420	84419	83852	23091	22562
NA19088	EAS	JPT	4	frozen_HPRC_sites	ALL	old_full	84420	69753	69753	69336	23091	19467
NA19088	EAS	JPT	4	frozen_HPRC_sites	ALL	old_hprc	84420	84420	84420	83846	23091	22556
NA19088	EAS	JPT	4	frozen_HPRC_sites	SNV	full	69641	69641	69640	69352	16994	16778
NA19088	EAS	JPT	4	frozen_HPRC_sites	SNV	hprc	69641	69641	69641	69420	16994	16788
NA19088	EAS	JPT	4	frozen_HPRC_sites	SNV	old_full	69641	57415	57415	57262	16994	14427
NA19088	EAS	JPT	4	frozen_HPRC_sites	SNV	old_hprc	69641	69641	69641	69420	16994	16788
NA19088	EAS	JPT	4	frozen_HPRC_sites	SV_length_site	full	282	282	282	247	165	131
NA19088	EAS	JPT	4	frozen_HPRC_sites	SV_length_site	hprc	282	282	282	240	165	124
NA19088	EAS	JPT	4	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	206	165	109
NA19088	EAS	JPT	4	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	282	240	165	124
NA19088	EAS	JPT	4	frozen_HPRC_sites	small_complex	full	14497	14497	14497	14159	5932	5644
NA19088	EAS	JPT	4	frozen_HPRC_sites	small_complex	hprc	14497	14497	14496	14192	5932	5650
NA19088	EAS	JPT	4	frozen_HPRC_sites	small_complex	old_full	14497	12104	12104	11868	5932	4931
NA19088	EAS	JPT	4	frozen_HPRC_sites	small_complex	old_hprc	14497	14497	14497	14186	5932	5644
NA19088	EAS	JPT	4	frozen_HPRC_sites	truth_SV_length	full	88	88	88	73	88	73
NA19088	EAS	JPT	4	frozen_HPRC_sites	truth_SV_length	hprc	88	88	88	68	88	68
NA19088	EAS	JPT	4	frozen_HPRC_sites	truth_SV_length	old_full	88	77	77	67	88	67
NA19088	EAS	JPT	4	frozen_HPRC_sites	truth_SV_length	old_hprc	88	88	88	68	88	68
NA19088	EAS	JPT	4	frozen_threeway_SNV	ALL	full	50054	50054	50053	49939	11822	11723
NA19088	EAS	JPT	4	frozen_threeway_SNV	ALL	hprc	50054	50054	50054	49940	11822	11717
NA19088	EAS	JPT	4	frozen_threeway_SNV	ALL	linear	50054	50054	50054	49845	11822	11635
NA19088	EAS	JPT	4	frozen_threeway_SNV	ALL	old_full	50054	50054	50054	49951	11822	11737
NA19088	EAS	JPT	4	frozen_threeway_SNV	ALL	old_hprc	50054	50054	50054	49940	11822	11717
NA19088	EAS	JPT	4	frozen_threeway_SNV	SNV	full	50054	50054	50053	49939	11822	11723
NA19088	EAS	JPT	4	frozen_threeway_SNV	SNV	hprc	50054	50054	50054	49940	11822	11717
NA19088	EAS	JPT	4	frozen_threeway_SNV	SNV	linear	50054	50054	50054	49845	11822	11635
NA19088	EAS	JPT	4	frozen_threeway_SNV	SNV	old_full	50054	50054	50054	49951	11822	11737
NA19088	EAS	JPT	4	frozen_threeway_SNV	SNV	old_hprc	50054	50054	50054	49940	11822	11717
NA19088	EAS	JPT	4	shared_new_sites	ALL	full	84627	84627	84626	83962	23120	22579
NA19088	EAS	JPT	4	shared_new_sites	ALL	hprc	84627	84627	84626	84057	23120	22589
NA19088	EAS	JPT	4	shared_new_sites	ALL	old_full	84627	69753	69753	69336	23120	19467
NA19088	EAS	JPT	4	shared_new_sites	ALL	old_hprc	84627	84420	84420	83846	23120	22556
NA19088	EAS	JPT	4	shared_new_sites	SNV	full	69795	69795	69794	69506	17007	16791
NA19088	EAS	JPT	4	shared_new_sites	SNV	hprc	69795	69795	69795	69574	17007	16801
NA19088	EAS	JPT	4	shared_new_sites	SNV	old_full	69795	57415	57415	57262	17007	14427
NA19088	EAS	JPT	4	shared_new_sites	SNV	old_hprc	69795	69641	69641	69420	17007	16788
NA19088	EAS	JPT	4	shared_new_sites	SV_length_site	full	286	286	286	249	168	132
NA19088	EAS	JPT	4	shared_new_sites	SV_length_site	hprc	286	286	286	242	168	125
NA19088	EAS	JPT	4	shared_new_sites	SV_length_site	old_full	286	234	234	206	168	109
NA19088	EAS	JPT	4	shared_new_sites	SV_length_site	old_hprc	286	282	282	240	168	124
NA19088	EAS	JPT	4	shared_new_sites	small_complex	full	14546	14546	14546	14207	5945	5656
NA19088	EAS	JPT	4	shared_new_sites	small_complex	hprc	14546	14546	14545	14241	5945	5663
NA19088	EAS	JPT	4	shared_new_sites	small_complex	old_full	14546	12104	12104	11868	5945	4931
NA19088	EAS	JPT	4	shared_new_sites	small_complex	old_hprc	14546	14497	14497	14186	5945	5644
NA19088	EAS	JPT	4	shared_new_sites	truth_SV_length	full	89	89	89	73	89	73
NA19088	EAS	JPT	4	shared_new_sites	truth_SV_length	hprc	89	89	89	68	89	68
NA19088	EAS	JPT	4	shared_new_sites	truth_SV_length	old_full	89	77	77	67	89	67
NA19088	EAS	JPT	4	shared_new_sites	truth_SV_length	old_hprc	89	88	88	68	89	68
HG02074	EAS	KHV	4	all_truth	ALL	full	97372	96746	96746	95457	21715	20487
HG02074	EAS	KHV	4	all_truth	ALL	hprc	97372	84627	84626	83106	21715	20116
HG02074	EAS	KHV	4	all_truth	ALL	old_full	97372	79514	79513	78423	21715	17860
HG02074	EAS	KHV	4	all_truth	ALL	old_hprc	97372	84420	84419	82914	21715	20101
HG02074	EAS	KHV	4	all_truth	SNV	full	79844	79363	79363	78664	15939	15270
HG02074	EAS	KHV	4	all_truth	SNV	hprc	79844	69795	69795	68987	15939	15045
HG02074	EAS	KHV	4	all_truth	SNV	old_full	79844	65197	65197	64593	15939	13297
HG02074	EAS	KHV	4	all_truth	SNV	old_hprc	79844	69641	69641	68836	15939	15033
HG02074	EAS	KHV	4	all_truth	SV_length_site	full	298	297	297	260	162	125
HG02074	EAS	KHV	4	all_truth	SV_length_site	hprc	298	286	286	245	162	120
HG02074	EAS	KHV	4	all_truth	SV_length_site	old_full	298	243	243	219	162	107
HG02074	EAS	KHV	4	all_truth	SV_length_site	old_hprc	298	282	282	243	162	119
HG02074	EAS	KHV	4	all_truth	small_complex	full	17230	17086	17086	16533	5614	5092
HG02074	EAS	KHV	4	all_truth	small_complex	hprc	17230	14546	14545	13874	5614	4951
HG02074	EAS	KHV	4	all_truth	small_complex	old_full	17230	14074	14073	13611	5614	4456
HG02074	EAS	KHV	4	all_truth	small_complex	old_hprc	17230	14497	14496	13835	5614	4949
HG02074	EAS	KHV	4	all_truth	truth_SV_length	full	74	74	74	58	74	58
HG02074	EAS	KHV	4	all_truth	truth_SV_length	hprc	74	73	73	52	74	52
HG02074	EAS	KHV	4	all_truth	truth_SV_length	old_full	74	63	63	53	74	53
HG02074	EAS	KHV	4	all_truth	truth_SV_length	old_hprc	74	72	72	52	74	52
HG02074	EAS	KHV	4	frozen_HPRC_sites	ALL	full	84420	84420	84420	83138	21560	20377
HG02074	EAS	KHV	4	frozen_HPRC_sites	ALL	hprc	84420	84420	84419	82904	21560	20091
HG02074	EAS	KHV	4	frozen_HPRC_sites	ALL	old_full	84420	69753	69752	68665	21560	17787
HG02074	EAS	KHV	4	frozen_HPRC_sites	ALL	old_hprc	84420	84420	84419	82914	21560	20101
HG02074	EAS	KHV	4	frozen_HPRC_sites	SNV	full	69641	69641	69641	68947	15810	15180
HG02074	EAS	KHV	4	frozen_HPRC_sites	SNV	hprc	69641	69641	69641	68833	15810	15030
HG02074	EAS	KHV	4	frozen_HPRC_sites	SNV	old_full	69641	57415	57415	56814	15810	13231
HG02074	EAS	KHV	4	frozen_HPRC_sites	SNV	old_hprc	69641	69641	69641	68836	15810	15033
HG02074	EAS	KHV	4	frozen_HPRC_sites	SV_length_site	full	282	282	282	246	158	122
HG02074	EAS	KHV	4	frozen_HPRC_sites	SV_length_site	hprc	282	282	282	243	158	119
HG02074	EAS	KHV	4	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	210	158	106
HG02074	EAS	KHV	4	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	282	243	158	119
HG02074	EAS	KHV	4	frozen_HPRC_sites	small_complex	full	14497	14497	14497	13945	5592	5075
HG02074	EAS	KHV	4	frozen_HPRC_sites	small_complex	hprc	14497	14497	14496	13828	5592	4942
HG02074	EAS	KHV	4	frozen_HPRC_sites	small_complex	old_full	14497	12104	12103	11641	5592	4450
HG02074	EAS	KHV	4	frozen_HPRC_sites	small_complex	old_hprc	14497	14497	14496	13835	5592	4949
HG02074	EAS	KHV	4	frozen_HPRC_sites	truth_SV_length	full	72	72	72	57	72	57
HG02074	EAS	KHV	4	frozen_HPRC_sites	truth_SV_length	hprc	72	72	72	52	72	52
HG02074	EAS	KHV	4	frozen_HPRC_sites	truth_SV_length	old_full	72	62	62	52	72	52
HG02074	EAS	KHV	4	frozen_HPRC_sites	truth_SV_length	old_hprc	72	72	72	52	72	52
HG02074	EAS	KHV	4	frozen_threeway_SNV	ALL	full	50054	50054	50054	49877	11250	11093
HG02074	EAS	KHV	4	frozen_threeway_SNV	ALL	hprc	50054	50054	50054	49851	11250	11058
HG02074	EAS	KHV	4	frozen_threeway_SNV	ALL	linear	50054	50054	50054	49860	11250	11084
HG02074	EAS	KHV	4	frozen_threeway_SNV	ALL	old_full	50054	50054	50054	49895	11250	11106
HG02074	EAS	KHV	4	frozen_threeway_SNV	ALL	old_hprc	50054	50054	50054	49852	11250	11059
HG02074	EAS	KHV	4	frozen_threeway_SNV	SNV	full	50054	50054	50054	49877	11250	11093
HG02074	EAS	KHV	4	frozen_threeway_SNV	SNV	hprc	50054	50054	50054	49851	11250	11058
HG02074	EAS	KHV	4	frozen_threeway_SNV	SNV	linear	50054	50054	50054	49860	11250	11084
HG02074	EAS	KHV	4	frozen_threeway_SNV	SNV	old_full	50054	50054	50054	49895	11250	11106
HG02074	EAS	KHV	4	frozen_threeway_SNV	SNV	old_hprc	50054	50054	50054	49852	11250	11059
HG02074	EAS	KHV	4	shared_new_sites	ALL	full	84627	84627	84627	83343	21590	20405
HG02074	EAS	KHV	4	shared_new_sites	ALL	hprc	84627	84627	84626	83106	21590	20116
HG02074	EAS	KHV	4	shared_new_sites	ALL	old_full	84627	69753	69752	68665	21590	17787
HG02074	EAS	KHV	4	shared_new_sites	ALL	old_hprc	84627	84420	84419	82914	21590	20101
HG02074	EAS	KHV	4	shared_new_sites	SNV	full	69795	69795	69795	69101	15825	15195
HG02074	EAS	KHV	4	shared_new_sites	SNV	hprc	69795	69795	69795	68987	15825	15045
HG02074	EAS	KHV	4	shared_new_sites	SNV	old_full	69795	57415	57415	56814	15825	13231
HG02074	EAS	KHV	4	shared_new_sites	SNV	old_hprc	69795	69641	69641	68836	15825	15033
HG02074	EAS	KHV	4	shared_new_sites	SV_length_site	full	286	286	286	249	161	124
HG02074	EAS	KHV	4	shared_new_sites	SV_length_site	hprc	286	286	286	245	161	120
HG02074	EAS	KHV	4	shared_new_sites	SV_length_site	old_full	286	234	234	210	161	106
HG02074	EAS	KHV	4	shared_new_sites	SV_length_site	old_hprc	286	282	282	243	161	119
HG02074	EAS	KHV	4	shared_new_sites	small_complex	full	14546	14546	14546	13993	5604	5086
HG02074	EAS	KHV	4	shared_new_sites	small_complex	hprc	14546	14546	14545	13874	5604	4951
HG02074	EAS	KHV	4	shared_new_sites	small_complex	old_full	14546	12104	12103	11641	5604	4450
HG02074	EAS	KHV	4	shared_new_sites	small_complex	old_hprc	14546	14497	14496	13835	5604	4949
HG02074	EAS	KHV	4	shared_new_sites	truth_SV_length	full	73	73	73	57	73	57
HG02074	EAS	KHV	4	shared_new_sites	truth_SV_length	hprc	73	73	73	52	73	52
HG02074	EAS	KHV	4	shared_new_sites	truth_SV_length	old_full	73	62	62	52	73	52
HG02074	EAS	KHV	4	shared_new_sites	truth_SV_length	old_hprc	73	72	72	52	73	52
HG04157	SAS	BEB	4	all_truth	ALL	full	97372	96746	96740	96167	24348	23762
HG04157	SAS	BEB	4	all_truth	ALL	hprc	97372	84627	84623	83991	24348	23685
HG04157	SAS	BEB	4	all_truth	ALL	old_full	97372	79514	79513	79065	24348	20219
HG04157	SAS	BEB	4	all_truth	ALL	old_hprc	97372	84420	84416	83787	24348	23631
HG04157	SAS	BEB	4	all_truth	SNV	full	79844	79363	79363	79102	17996	17714
HG04157	SAS	BEB	4	all_truth	SNV	hprc	79844	69795	69795	69491	17996	17654
HG04157	SAS	BEB	4	all_truth	SNV	old_full	79844	65197	65197	64987	17996	15041
HG04157	SAS	BEB	4	all_truth	SNV	old_hprc	79844	69641	69641	69334	17996	17616
HG04157	SAS	BEB	4	all_truth	SV_length_site	full	298	297	293	257	167	127
HG04157	SAS	BEB	4	all_truth	SV_length_site	hprc	298	286	282	241	167	122
HG04157	SAS	BEB	4	all_truth	SV_length_site	old_full	298	243	243	215	167	106
HG04157	SAS	BEB	4	all_truth	SV_length_site	old_hprc	298	282	278	241	167	122
HG04157	SAS	BEB	4	all_truth	small_complex	full	17230	17086	17084	16808	6185	5921
HG04157	SAS	BEB	4	all_truth	small_complex	hprc	17230	14546	14546	14259	6185	5909
HG04157	SAS	BEB	4	all_truth	small_complex	old_full	17230	14074	14073	13863	6185	5072
HG04157	SAS	BEB	4	all_truth	small_complex	old_hprc	17230	14497	14497	14212	6185	5893
HG04157	SAS	BEB	4	all_truth	truth_SV_length	full	89	89	85	62	89	62
HG04157	SAS	BEB	4	all_truth	truth_SV_length	hprc	89	89	85	59	89	59
HG04157	SAS	BEB	4	all_truth	truth_SV_length	old_full	89	75	75	55	89	55
HG04157	SAS	BEB	4	all_truth	truth_SV_length	old_hprc	89	87	83	60	89	60
HG04157	SAS	BEB	4	frozen_HPRC_sites	ALL	full	84420	84420	84414	83846	24234	23696
HG04157	SAS	BEB	4	frozen_HPRC_sites	ALL	hprc	84420	84420	84416	83788	24234	23628
HG04157	SAS	BEB	4	frozen_HPRC_sites	ALL	old_full	84420	69753	69752	69304	24234	20213
HG04157	SAS	BEB	4	frozen_HPRC_sites	ALL	old_hprc	84420	84420	84416	83787	24234	23631
HG04157	SAS	BEB	4	frozen_HPRC_sites	SNV	full	69641	69641	69641	69380	17909	17666
HG04157	SAS	BEB	4	frozen_HPRC_sites	SNV	hprc	69641	69641	69641	69337	17909	17616
HG04157	SAS	BEB	4	frozen_HPRC_sites	SNV	old_full	69641	57415	57415	57205	17909	15035
HG04157	SAS	BEB	4	frozen_HPRC_sites	SNV	old_hprc	69641	69641	69641	69334	17909	17616
HG04157	SAS	BEB	4	frozen_HPRC_sites	SV_length_site	full	282	282	278	244	163	125
HG04157	SAS	BEB	4	frozen_HPRC_sites	SV_length_site	hprc	282	282	278	239	163	120
HG04157	SAS	BEB	4	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	206	163	106
HG04157	SAS	BEB	4	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	278	241	163	122
HG04157	SAS	BEB	4	frozen_HPRC_sites	small_complex	full	14497	14497	14495	14222	6162	5905
HG04157	SAS	BEB	4	frozen_HPRC_sites	small_complex	hprc	14497	14497	14497	14212	6162	5892
HG04157	SAS	BEB	4	frozen_HPRC_sites	small_complex	old_full	14497	12104	12103	11893	6162	5072
HG04157	SAS	BEB	4	frozen_HPRC_sites	small_complex	old_hprc	14497	14497	14497	14212	6162	5893
HG04157	SAS	BEB	4	frozen_HPRC_sites	truth_SV_length	full	87	87	83	61	87	61
HG04157	SAS	BEB	4	frozen_HPRC_sites	truth_SV_length	hprc	87	87	83	58	87	58
HG04157	SAS	BEB	4	frozen_HPRC_sites	truth_SV_length	old_full	87	75	75	55	87	55
HG04157	SAS	BEB	4	frozen_HPRC_sites	truth_SV_length	old_hprc	87	87	83	60	87	60
HG04157	SAS	BEB	4	frozen_threeway_SNV	ALL	full	50054	50054	50054	49978	12824	12756
HG04157	SAS	BEB	4	frozen_threeway_SNV	ALL	hprc	50054	50054	50054	49978	12824	12751
HG04157	SAS	BEB	4	frozen_threeway_SNV	ALL	linear	50054	50054	50054	49858	12824	12656
HG04157	SAS	BEB	4	frozen_threeway_SNV	ALL	old_full	50054	50054	50054	49975	12824	12753
HG04157	SAS	BEB	4	frozen_threeway_SNV	ALL	old_hprc	50054	50054	50054	49981	12824	12754
HG04157	SAS	BEB	4	frozen_threeway_SNV	SNV	full	50054	50054	50054	49978	12824	12756
HG04157	SAS	BEB	4	frozen_threeway_SNV	SNV	hprc	50054	50054	50054	49978	12824	12751
HG04157	SAS	BEB	4	frozen_threeway_SNV	SNV	linear	50054	50054	50054	49858	12824	12656
HG04157	SAS	BEB	4	frozen_threeway_SNV	SNV	old_full	50054	50054	50054	49975	12824	12753
HG04157	SAS	BEB	4	frozen_threeway_SNV	SNV	old_hprc	50054	50054	50054	49981	12824	12754
HG04157	SAS	BEB	4	shared_new_sites	ALL	full	84627	84627	84621	84048	24295	23752
HG04157	SAS	BEB	4	shared_new_sites	ALL	hprc	84627	84627	84623	83991	24295	23685
HG04157	SAS	BEB	4	shared_new_sites	ALL	old_full	84627	69753	69752	69304	24295	20213
HG04157	SAS	BEB	4	shared_new_sites	ALL	old_hprc	84627	84420	84416	83787	24295	23631
HG04157	SAS	BEB	4	shared_new_sites	SNV	full	69795	69795	69795	69534	17947	17704
HG04157	SAS	BEB	4	shared_new_sites	SNV	hprc	69795	69795	69795	69491	17947	17654
HG04157	SAS	BEB	4	shared_new_sites	SNV	old_full	69795	57415	57415	57205	17947	15035
HG04157	SAS	BEB	4	shared_new_sites	SNV	old_hprc	69795	69641	69641	69334	17947	17616
HG04157	SAS	BEB	4	shared_new_sites	SV_length_site	full	286	286	282	246	167	127
HG04157	SAS	BEB	4	shared_new_sites	SV_length_site	hprc	286	286	282	241	167	122
HG04157	SAS	BEB	4	shared_new_sites	SV_length_site	old_full	286	234	234	206	167	106
HG04157	SAS	BEB	4	shared_new_sites	SV_length_site	old_hprc	286	282	278	241	167	122
HG04157	SAS	BEB	4	shared_new_sites	small_complex	full	14546	14546	14544	14268	6181	5921
HG04157	SAS	BEB	4	shared_new_sites	small_complex	hprc	14546	14546	14546	14259	6181	5909
HG04157	SAS	BEB	4	shared_new_sites	small_complex	old_full	14546	12104	12103	11893	6181	5072
HG04157	SAS	BEB	4	shared_new_sites	small_complex	old_hprc	14546	14497	14497	14212	6181	5893
HG04157	SAS	BEB	4	shared_new_sites	truth_SV_length	full	89	89	85	62	89	62
HG04157	SAS	BEB	4	shared_new_sites	truth_SV_length	hprc	89	89	85	59	89	59
HG04157	SAS	BEB	4	shared_new_sites	truth_SV_length	old_full	89	75	75	55	89	55
HG04157	SAS	BEB	4	shared_new_sites	truth_SV_length	old_hprc	89	87	83	60	89	60
HG03784	SAS	ITU	4	all_truth	ALL	full	97372	96746	96746	95818	20712	19771
HG03784	SAS	ITU	4	all_truth	ALL	hprc	97372	84627	84624	83621	20712	19737
HG03784	SAS	ITU	4	all_truth	ALL	old_full	97372	79514	79514	78814	20712	17174
HG03784	SAS	ITU	4	all_truth	ALL	old_hprc	97372	84420	84417	83417	20712	19719
HG03784	SAS	ITU	4	all_truth	SNV	full	79844	79363	79363	78934	15136	14668
HG03784	SAS	ITU	4	all_truth	SNV	hprc	79844	69795	69795	69323	15136	14651
HG03784	SAS	ITU	4	all_truth	SNV	old_full	79844	65197	65197	64885	15136	12725
HG03784	SAS	ITU	4	all_truth	SNV	old_hprc	79844	69641	69641	69169	15136	14643
HG03784	SAS	ITU	4	all_truth	SV_length_site	full	298	297	297	256	162	121
HG03784	SAS	ITU	4	all_truth	SV_length_site	hprc	298	286	285	239	162	116
HG03784	SAS	ITU	4	all_truth	SV_length_site	old_full	298	243	243	212	162	99
HG03784	SAS	ITU	4	all_truth	SV_length_site	old_hprc	298	282	281	236	162	114
HG03784	SAS	ITU	4	all_truth	small_complex	full	17230	17086	17086	16628	5414	4982
HG03784	SAS	ITU	4	all_truth	small_complex	hprc	17230	14546	14544	14059	5414	4970
HG03784	SAS	ITU	4	all_truth	small_complex	old_full	17230	14074	14074	13717	5414	4350
HG03784	SAS	ITU	4	all_truth	small_complex	old_hprc	17230	14497	14495	14012	5414	4962
HG03784	SAS	ITU	4	all_truth	truth_SV_length	full	78	78	78	56	78	56
HG03784	SAS	ITU	4	all_truth	truth_SV_length	hprc	78	78	77	54	78	54
HG03784	SAS	ITU	4	all_truth	truth_SV_length	old_full	78	66	66	47	78	47
HG03784	SAS	ITU	4	all_truth	truth_SV_length	old_hprc	78	77	76	53	78	53
HG03784	SAS	ITU	4	frozen_HPRC_sites	ALL	full	84420	84420	84420	83496	20607	19736
HG03784	SAS	ITU	4	frozen_HPRC_sites	ALL	hprc	84420	84420	84417	83416	20607	19717
HG03784	SAS	ITU	4	frozen_HPRC_sites	ALL	old_full	84420	69753	69753	69055	20607	17162
HG03784	SAS	ITU	4	frozen_HPRC_sites	ALL	old_hprc	84420	84420	84417	83417	20607	19719
HG03784	SAS	ITU	4	frozen_HPRC_sites	SNV	full	69641	69641	69641	69214	15055	14648
HG03784	SAS	ITU	4	frozen_HPRC_sites	SNV	hprc	69641	69641	69641	69169	15055	14643
HG03784	SAS	ITU	4	frozen_HPRC_sites	SNV	old_full	69641	57415	57415	57104	15055	12715
HG03784	SAS	ITU	4	frozen_HPRC_sites	SNV	old_hprc	69641	69641	69641	69169	15055	14643
HG03784	SAS	ITU	4	frozen_HPRC_sites	SV_length_site	full	282	282	282	242	159	119
HG03784	SAS	ITU	4	frozen_HPRC_sites	SV_length_site	hprc	282	282	281	236	159	114
HG03784	SAS	ITU	4	frozen_HPRC_sites	SV_length_site	old_full	282	234	234	203	159	99
HG03784	SAS	ITU	4	frozen_HPRC_sites	SV_length_site	old_hprc	282	282	281	236	159	114
HG03784	SAS	ITU	4	frozen_HPRC_sites	small_complex	full	14497	14497	14497	14040	5393	4969
HG03784	SAS	ITU	4	frozen_HPRC_sites	small_complex	hprc	14497	14497	14495	14011	5393	4960
HG03784	SAS	ITU	4	frozen_HPRC_sites	small_complex	old_full	14497	12104	12104	11748	5393	4348
HG03784	SAS	ITU	4	frozen_HPRC_sites	small_complex	old_hprc	14497	14497	14495	14012	5393	4962
